,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,to,rt
827,"Beautiful panel on &quot;sensing precarity&quot;: inspiring and sensitive scholarship - berlant, stewart, allison, biehl, just marvelous #AAA2011",FALSE,NA,18/11/2011 17:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,e_stanfield,NA,NA
828,&quot;Passionate Teaching&quot; roundtable was amazing&you can work to be a good teacher; a passionate teacher is something that you are. #AAA2011,FALSE,NA,18/11/2011 17:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,S_HaleAlper,NA,NA
829,Never seen a AAA so cruisy and queer. #aaa2011,FALSE,NA,18/11/2011 17:54,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,shakaz23,NA,NA
830,"Join us from 4-5 today at our #AAA2011 booth for a reception celebrating our journal, #PublicCulture. Wine and cheese for all!",FALSE,NA,18/11/2011 17:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,DUKEpress,NA,NA
831,RT @Bonesholmes: Competiton for females has favored aggressiveness in males. Competition for resources has favored aggressiveness in females. #aaa2011,FALSE,NA,18/11/2011 17:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,lauratgonzalez,NA,Bonesholmes
832,&quot;The Stitches Speak&quot; by Tanko Bole Chhe is amazing and beautiful. Congrats on your award wining short film. #AAA2011,FALSE,NA,18/11/2011 17:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,anthrojason,NA,NA
833,RT @johnhawks: Would take two hours of moderate exercise daily to bring industrialized activity budget in line with subistence activity budget #AAA2011,FALSE,NA,18/11/2011 17:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,lauratgonzalez,NA,johnhawks
834,Hear that there is snow in Vancouver - not so here in Montreal at the #aaa2011  :),FALSE,NA,18/11/2011 17:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,charlesmenzies,NA,NA
835,"RT @johnhawks: Risk factors for SIDS are concepts encouraged by west. cult. values: tummy sleeping, formula feeding, no co-sleeping #AAA2011",FALSE,NA,18/11/2011 17:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,veruka2,NA,johnhawks
836,"#aaa2011 : I propose a tweetup for anyone who studies and/or is a member of geek culture. Lunch tomorrow? Gaming, comics, SF / Fantasy, etc.",FALSE,NA,18/11/2011 17:29,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
837,RT @WB_Anthropology: Stop by booth #511 for sample copies of your favourite anthropology journals published by Wiley-Blackwell #AAA2011,FALSE,NA,18/11/2011 17:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,francisco_isla,NA,WB_Anthropology
838,"RT @johnhawks: Risk factors for SIDS are concepts encouraged by western cultural values: tummy sleeping, formula feeding, no co-sleeping #AAA2011 #scars",FALSE,NA,18/11/2011 17:24,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,AutistLiam,NA,johnhawks
839,RT @Bonesholmes: Competiton for females has favored aggressiveness in males. Competition for resources has favored aggressiveness in females. #aaa2011,FALSE,NA,18/11/2011 17:21,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,MagicalHstorian,NA,Bonesholmes
840,#AAA2011  Blog post - day 2    http://t.co/8rBC5U2S,FALSE,NA,18/11/2011 17:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Cluttercup,NA,NA
841,Stop by booth #511 for sample copies of your favourite anthropology journals published by Wiley-Blackwell #AAA2011,FALSE,NA,18/11/2011 17:15,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,WB_Anthropology,NA,NA
842,"RT @Bonesholmes: As males partner and have babies, their testosterone levels decline. #aaa2011 #scars",FALSE,NA,18/11/2011 17:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,MJRojas28,NA,Bonesholmes
843,#Doctorwho win! Milford Wolpoff mentioned the scar in time on Amy Pond's wall in his remarks on Scars in Hum evo discussion! #aaa2011 #scars,FALSE,NA,18/11/2011 17:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
844,Jonathan Marks says it may be &quot;rhizomes all the way down&quot; #aaa2011. I said something like that: http://t.co/jPGZgW0O,FALSE,NA,18/11/2011 17:13,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
845,Collection of #aaasci #aaa2011 tweets from yesterday's session http://t.co/ciUDhRtD,FALSE,NA,18/11/2011 17:12,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,cvans,NA,NA
846,"@JNRutherford @APV2600 @domestipithecus I've quoted you in my story, check it out: http://t.co/ciUDhRtD #aaasci #aaa2011",FALSE,NA,18/11/2011 17:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://storify.com&quot; rel=&quot;nofollow&quot;&gt;Storify&lt;/a&gt;,cvans,JNRutherford,NA
847,"@sEsposito7 @TJ_Kelleher @charlesmenzies @saverte I've quoted you in my story, check it out: http://t.co/ciUDhRtD #aaasci #aaa2011",FALSE,NA,18/11/2011 17:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://storify.com&quot; rel=&quot;nofollow&quot;&gt;Storify&lt;/a&gt;,cvans,sEsposito7,NA
848,"RT @public_archive: Jean Price-Mars, Haiti and the anthropological imagination: http://t.co/eSL2Hf2r #AAA2011 #haiti",FALSE,NA,18/11/2011 17:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,rjobson1990,NA,public_archive
849,"RT @WB_Anthropology: Visit the Wiley-Blackwell booth #511 #AAA2011 to demo our new app, Anthropology Spotlight http://t.co/W0CJthJa",FALSE,NA,18/11/2011 17:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,MaraMtzMorant,NA,WB_Anthropology
850,#Science itself is a #scar of human evolution. #aaa2011,FALSE,NA,18/11/2011 17:03,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
851,RT @public_archive: Voodooism Increases Profits: http://t.co/sg1nT950 #AAA2011 #haiti,FALSE,NA,18/11/2011 17:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,MattiasStrand,NA,public_archive
852,"&quot;There are always ways of shedding a spouse, short of murder..&quot; Jon Marks never fails to humor. #aaa2011 #scars",FALSE,NA,18/11/2011 17:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
853,Awesome: #Scars of Evolution a trade off for evolutionary success. Great conclusion. #AAA2011,FALSE,NA,18/11/2011 16:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,plazdiquehardt,NA,NA
854,"Just cut off - guess my comments on herring were too long, too divergent, for the moderator of Goldschmidt panel #aaa2011",FALSE,NA,18/11/2011 16:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,charlesmenzies,NA,NA
855,"RT @johnhawks: Risk factors for SIDS are concepts encouraged by western cultural values: tummy sleeping, formula feeding, no co-sleeping #AAA2011 #scars",FALSE,NA,18/11/2011 16:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,ejwillingham,NA,johnhawks
856,#AAA2011 #Scandal Papal crimes? Who would have thought such thing happened? Wayward priest are protected &amp; delt with clerical law.,FALSE,NA,18/11/2011 16:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
857,Jon Marks and Milford Wolpoff tag team discussion. #aaa2011 #scars,FALSE,NA,18/11/2011 16:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
858,RT @johnhawks: McKenna: Testosterone reduction in men after wives have babies shows a potential evolved sensitivity to babies in men. #AAA2011 #scars,FALSE,NA,18/11/2011 16:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,AliveFiftyfive,NA,johnhawks
859,"RT @Bonesholmes: As males partner and have babies, their testosterone levels decline. #aaa2011 #scars",FALSE,NA,18/11/2011 16:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,FlutterbyeAngel,NA,Bonesholmes
860,How did we reduce birth interval to 3 years? Alloparenting. #AAA2011,FALSE,NA,18/11/2011 16:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,plazdiquehardt,NA,NA
861,"As males partner and have babies, their testosterone levels decline. #aaa2011 #scars",FALSE,NA,18/11/2011 16:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
862,McKenna: Testosterone reduction in men after wives have babies shows a potential evolved sensitivity to babies in men. #AAA2011 #scars,FALSE,NA,18/11/2011 16:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
863,"RT @plazdiquehardt: Problem: Western cultural emphasis on what to do to baby, rather than with baby. #AAA2011 #scars",FALSE,NA,18/11/2011 16:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,1Kgonzalez,NA,plazdiquehardt
864,Anti-cosleeping campaigns have had reverse effect by educating new parents. Awesome. #AAA2011#scars,FALSE,NA,18/11/2011 16:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,plazdiquehardt,NA,NA
865,Science has not been very nice to western babies in terms of mother separation and the anti-cosleep campaign. #aaa2011 #scars,FALSE,NA,18/11/2011 16:52,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
866,RT @Bonesholmes: Competiton for females has favored aggressiveness in males. Competition for resources has favored aggressiveness in females. #aaa2011,FALSE,NA,18/11/2011 16:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,MarieModini,NA,Bonesholmes
867,RT @johnhawks: McKenna: medical paradigm on infant care makes no use of evolutionary data or conceptualizations #AAA2011 #scars,FALSE,NA,18/11/2011 16:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bjkingape,NA,johnhawks
868,"Lauren Berlant's generous precocity on precarity, mapping new awkward, magical approaches to common as verb. #aaa2011",FALSE,NA,18/11/2011 16:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,shakaz23,NA,NA
869,"Relocations of folks from public housing done w/o regard to public transit routes. Way to make things worse, public policy. #AAA2011",FALSE,NA,18/11/2011 16:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,ProfSwyers,NA,NA
870,Babies have an evolutionary past :). #aaa2011 #scars,FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Bonesholmes,NA,NA
871,#AAA2011 &quot;clerical abuse scandals have given a whole new meaning to the term missionary position!&quot; NancyS.Hughes,FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
872,"Problem: Western cultural emphasis on what to do to baby, rather than with baby. #AAA2011 #scars",FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,plazdiquehardt,NA,NA
873,RT @johnhawks: Public health officials are close to criminalizing childrearing behaviors that are healthy and can actually reduce SIDS risk #AAA2011 #scars,FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bjkingape,NA,johnhawks
874,Anthro moms talking in the corridors about bringing their babies to the field. Rad. #AAA2011,FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,jessiewanders,NA,NA
875,"RT @johnhawks: Risk factors for SIDS are concepts encouraged by western cultural values: tummy sleeping, formula feeding, no co-sleeping #AAA2011 #scars",FALSE,NA,18/11/2011 16:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bjkingape,NA,johnhawks
876,RT @johnhawks: McKenna: Western industrialized values about infant rearing have killed hundreds of thousands of babies. #AAA2011 #scars,FALSE,NA,18/11/2011 16:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bjkingape,NA,johnhawks
877,McKenna: medical paradigm on infant care makes no use of evolutionary data or conceptualizations #AAA2011 #scars,FALSE,NA,18/11/2011 16:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
878,Public health officials are close to criminalizing childrearing behaviors that are healthy and can actually reduce SIDS risk #AAA2011 #scars,FALSE,NA,18/11/2011 16:47,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
879,Didier Fassin: States can be both biased and internally divided #AAA2011,FALSE,NA,18/11/2011 16:45,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kevinkarpiak,NA,NA
880,RT @KateClancy: RT @AmericanAnthro: #AAA2011 - Dan @Chronicle covers about #AAAsci session - check it out: http://t.co/BVeKwJJh,FALSE,NA,18/11/2011 16:44,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,ktcapuchin,NA,KateClancy
881,"Bagels this AM from Fairmount St. In Montreal; nice size, good chewiness, cool bakery. Recommended! Metro Laurier, #AAA2011",FALSE,NA,18/11/2011 16:44,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,davidberiss,NA,NA
882,"Risk factors for SIDS are concepts encouraged by western cultural values: tummy sleeping, formula feeding, no co-sleeping #AAA2011 #scars",FALSE,NA,18/11/2011 16:44,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
883,RT @FirstPeoplesBks: #aaa2011 folks: come meet author Scott Morgensen at 3pm today at the First Peoples booth (no. 606) in the exhibits hall http://t.co/KstU7Fzm,FALSE,NA,18/11/2011 16:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,thedamnbear,NA,FirstPeoplesBks
884,McKenna: Western industrialized values about infant rearing have killed hundreds of thousands of babies. #AAA2011 #scars,FALSE,NA,18/11/2011 16:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
885,"RT @johnhawks: Martin describes Pinker's new book as &quot;slog&quot;, points out the ideas lifted from Lawrence Keeley and others #AAA2011 #scars",FALSE,NA,18/11/2011 16:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,macasson,NA,johnhawks
886,#AAA2011 Having sex with inanimate objects is not punished as harshly then with animals in monk hood.,FALSE,NA,18/11/2011 16:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
887,Voodooism Increases Profits: http://t.co/sg1nT950 #AAA2011 #haiti,FALSE,NA,18/11/2011 16:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,public_archive,NA,NA
888,RT @johnhawks: Caspari points out that beliefs about race by professional anthropologists actually vary with generation of training #AAA2011,FALSE,NA,18/11/2011 16:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,macasson,NA,johnhawks
889,RT @Bonesholmes: Competiton for females has favored aggressiveness in males. Competition for resources has favored aggressiveness in females. #aaa2011,FALSE,NA,18/11/2011 16:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,JenniferRaff,NA,Bonesholmes
890,Sad not to be at #AAA2011.,FALSE,NA,18/11/2011 16:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com&quot; rel=&quot;nofollow&quot;&gt;Tweetie for Mac&lt;/a&gt;,jzgong,NA,NA
891,"Jean Price-Mars, Haiti and the anthropological imagination: http://t.co/eSL2Hf2r #AAA2011 #haiti",FALSE,NA,18/11/2011 16:39,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,public_archive,NA,NA
892,RT @johnhawks: Martin describes evidence for extreme violence and injury recidivism in prehistoric La Plata; violence in service of productivity #AAA2011,FALSE,NA,18/11/2011 16:39,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iPhysicalism,NA,johnhawks
893,Trevathan points out the extremely high attendance in the room this morning. This has been a hugely popular session #AAA2011 #scars,FALSE,NA,18/11/2011 16:39,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
894,"Now Jim McKenna and Wenda Trevathan; parenting, allowparenting and infants #AAA2011 #scars",FALSE,NA,18/11/2011 16:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
895,"Susan Terrio: chocolate artisans in US focused on invention of tradition instead of tradition of invention, yet sought authenticity #AAA2011",FALSE,NA,18/11/2011 16:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
896,#AAA2011 Monk sex scandals lecture,FALSE,NA,18/11/2011 16:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
897,"RT @Bonesholmes: #AAA very important in fighting racism in the history of physical anthropology, such as Coon's work. #aaa2011",FALSE,NA,18/11/2011 16:37,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,Pundit_AcadEMIC,NA,Bonesholmes
898,"RT @johnhawks: Humans spend 20-25% of resting metabolic rate on brain, compared to 8-10% in other primates, &lt;5% in other mammals. #AAA2011 #scars",FALSE,NA,18/11/2011 16:37,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,daviddespain,NA,johnhawks
899,"In ethnographic work, trauma from accident was almost always soft-tissue only; injury to bone and repeated injury were from people #AAA2011",FALSE,NA,18/11/2011 16:36,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
900,"RT @johnhawks: Humans spend 20-25% of resting metabolic rate on brain, compared to 8-10% in other primates, &lt;5% in other mammals. #AAA2011 #scars",FALSE,NA,18/11/2011 16:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,macasson,NA,johnhawks
